ExpenseID,Date,Department,Category,Amount,Description
EXP103034,16/06/2025,Marketing,Office Supplies,1637.3,Stationery purchase
EXP103035,16/06/2025,Sales,Salaries,71060.5,Monthly salary payment
EXP103036,16/06/2025,Admin,Office Supplies,8557.5,Printer ink and paper
EXP103037,16/06/2025,HR,Training,23390.85,Online course fee
EXP103038,16/06/2025,HR,Salaries,76033.65,Bonus disbursement
EXP103039,16/06/2025,Finance,Salaries,119924.7,Salary adjustment expense
EXP103040,16/06/2025,Sales,Office Supplies,8024.8,Printer ink and paper
EXP103041,16/06/2025,Operations,Office Supplies,5125.75,Stationery purchase
EXP103042,16/06/2025,Admin,Office Supplies,5601.05,Printer ink and paper
EXP103043,17/06/2025,Marketing,Consulting,50999.2,External consultant fee
EXP103044,17/06/2025,Admin,Consulting,37109.1,External consultant fee
EXP103045,17/06/2025,IT,Software,38257.8,Software license fee
EXP103046,17/06/2025,Operations,Utilities,17510.85,Water bill payment
EXP103047,17/06/2025,Marketing,Training,22389.15,Professional development training
EXP103048,17/06/2025,HR,Office Supplies,3431.05,Office furniture acquisition
EXP103049,17/06/2025,Operations,Consulting,58441.6,Advisory service payment
EXP103050,17/06/2025,Sales,Salaries,103166,Salary adjustment expense
EXP103051,17/06/2025,Marketing,Consulting,52509.8,External consultant fee
EXP103052,17/06/2025,Operations,Utilities,13384,Utility service cost
EXP103053,17/06/2025,Admin,Consulting,46516.05,External consultant fee
EXP103054,17/06/2025,Operations,Consulting,59996.3,Consulting project expense
EXP103055,17/06/2025,Operations,Office Supplies,4393.2,Printer ink and paper
EXP103056,17/06/2025,Finance,Salaries,109120.55,Bonus disbursement
EXP103057,17/06/2025,Sales,Office Supplies,4053.35,General office supplies
EXP103058,17/06/2025,Admin,Consulting,47115.25,Consulting project expense
EXP103059,18/06/2025,Marketing,Travel,16783.2,Client visit travel
EXP103060,18/06/2025,IT,Training,26915.35,Employee training session
EXP103061,18/06/2025,Marketing,Salaries,115299.8,Salary adjustment expense
EXP103062,18/06/2025,Sales,Training,16413.6,Online course fee
EXP103063,18/06/2025,HR,Consulting,62163.15,Consultancy fee
EXP103064,18/06/2025,HR,Salaries,109188.45,Monthly salary payment
EXP103065,18/06/2025,Sales,Salaries,104355.65,Monthly salary payment
EXP103066,18/06/2025,Operations,Utilities,13155.8,Internet service payment
EXP103067,18/06/2025,Marketing,Travel,24911.25,International travel expense
EXP103068,18/06/2025,Admin,Salaries,99207.85,Bonus disbursement
EXP103069,18/06/2025,Marketing,Consulting,36506.75,Consultancy fee
EXP103070,18/06/2025,IT,Consulting,62478.5,Consulting project expense
EXP103071,18/06/2025,Admin,Utilities,13866.3,Electricity bill
EXP103072,18/06/2025,IT,Consulting,46996.6,Consultancy fee
EXP103073,18/06/2025,IT,Consulting,79467.85,Consultancy fee
EXP103074,18/06/2025,Operations,Consulting,53838.75,Consulting project expense
EXP103075,19/06/2025,Admin,Office Supplies,9418.5,Office furniture acquisition
EXP103076,19/06/2025,Sales,Office Supplies,9797.55,Stationery purchase
EXP103077,19/06/2025,Marketing,Office Supplies,9428.3,Printer ink and paper
EXP103078,19/06/2025,Sales,Travel,24429.3,Domestic travel cost
EXP103079,19/06/2025,HR,Office Supplies,6628.3,Office furniture acquisition
EXP103080,19/06/2025,Finance,Office Supplies,4540.2,Stationery purchase
EXP103081,19/06/2025,Marketing,Travel,25331.25,Domestic travel cost
EXP103082,19/06/2025,Sales,Travel,21942.2,Business trip expense
EXP103083,19/06/2025,Finance,Travel,24654.7,International travel expense
EXP103084,19/06/2025,Admin,Consulting,46743.2,Consultancy fee
EXP103085,19/06/2025,Admin,Consulting,37018.45,Advisory service payment
EXP103086,19/06/2025,HR,Training,23300.55,Professional development training
EXP103087,20/06/2025,Marketing,Travel,17104.5,Client visit travel
EXP103088,20/06/2025,Operations,Consulting,71387.75,External consultant fee
EXP103089,20/06/2025,Operations,Consulting,66189.55,Advisory service payment
EXP103090,20/06/2025,Admin,Salaries,80981.95,Bonus disbursement
EXP103091,20/06/2025,IT,Training,20949.6,Employee training session
EXP103092,20/06/2025,IT,Software,32959.85,Cloud subscription cost
EXP103093,20/06/2025,HR,Travel,24480.05,Client visit travel
EXP103094,20/06/2025,Marketing,Training,28480.55,Employee training session
EXP103095,20/06/2025,Sales,Office Supplies,2967.65,Stationery purchase
EXP103096,20/06/2025,HR,Training,29052.8,Workshop expense
EXP103097,20/06/2025,Finance,Travel,10146.5,Domestic travel cost
EXP103098,20/06/2025,HR,Travel,21476.35,International travel expense
EXP103099,20/06/2025,Sales,Salaries,121041.9,Salary adjustment expense
EXP103100,20/06/2025,Sales,Travel,15394.4,International travel expense
EXP103101,20/06/2025,Admin,Travel,28419.3,Business trip expense
EXP103102,21/06/2025,Sales,Salaries,100984.45,Salary adjustment expense
EXP103103,21/06/2025,Finance,Consulting,82722.15,External consultant fee
EXP103104,21/06/2025,Marketing,Training,23779.35,Employee training session
EXP103105,21/06/2025,HR,Consulting,66152.8,Consulting project expense
EXP103106,21/06/2025,Admin,Travel,11448.5,Client visit travel
EXP103107,21/06/2025,HR,Office Supplies,4660.6,Office furniture acquisition
EXP103108,21/06/2025,Finance,Consulting,69365.45,Consulting project expense
EXP103109,21/06/2025,Admin,Travel,23830.45,Business trip expense
EXP103110,21/06/2025,Finance,Salaries,122339,Bonus disbursement
EXP103111,21/06/2025,Sales,Training,32418.4,Online course fee
EXP103112,21/06/2025,IT,Consulting,41909.35,External consultant fee
EXP103113,21/06/2025,Operations,Consulting,52119.55,Consulting project expense
EXP103114,21/06/2025,Finance,Salaries,120940.05,Overtime payment
EXP103115,21/06/2025,HR,Training,17865.05,Online course fee
EXP103116,21/06/2025,HR,Salaries,85464.75,Overtime payment
EXP103117,21/06/2025,Sales,Travel,18839.8,Client visit travel
EXP103118,21/06/2025,Admin,Office Supplies,545.3,Stationery purchase
EXP103119,21/06/2025,Admin,Travel,23515.8,Client visit travel
EXP103120,21/06/2025,Sales,Consulting,49122.5,Consulting project expense
EXP103121,21/06/2025,Finance,Travel,20751.15,International travel expense
EXP103122,21/06/2025,IT,Training,27735.05,Professional development training
EXP103123,21/06/2025,Finance,Consulting,56335.65,Consultancy fee
EXP103124,21/06/2025,HR,Training,10780.7,Online course fee
EXP103125,21/06/2025,Finance,Salaries,89484.15,Salary adjustment expense
EXP103126,21/06/2025,HR,Training,17610.6,Online course fee
EXP103127,21/06/2025,HR,Salaries,130567.85,Overtime payment
EXP103128,22/06/2025,Sales,Training,23752.4,Workshop expense
EXP103129,22/06/2025,Operations,Office Supplies,8388.8,General office supplies
EXP103130,22/06/2025,Marketing,Training,32257.05,Online course fee
EXP103131,22/06/2025,Admin,Travel,25644.85,International travel expense
EXP103132,22/06/2025,Admin,Travel,23578.8,Client visit travel
EXP103133,22/06/2025,Marketing,Marketing,36600.55,Advertising cost
EXP103134,22/06/2025,Admin,Office Supplies,6760.25,General office supplies
EXP103135,22/06/2025,Admin,Travel,17398.5,International travel expense
EXP103136,22/06/2025,Operations,Utilities,12074.65,Water bill payment
EXP103137,22/06/2025,Finance,Salaries,112446.95,Salary adjustment expense
EXP103138,22/06/2025,Finance,Office Supplies,7331.45,Printer ink and paper
EXP103139,22/06/2025,HR,Office Supplies,8653.75,Stationery purchase
EXP103140,22/06/2025,Sales,Office Supplies,6000.4,Printer ink and paper
EXP103141,22/06/2025,IT,Software,27202.7,Software license fee
EXP103142,22/06/2025,Finance,Salaries,85724.1,Monthly salary payment
EXP103143,22/06/2025,Marketing,Salaries,113273.3,Monthly salary payment
EXP103144,22/06/2025,IT,Salaries,104360.55,Bonus disbursement
EXP103145,22/06/2025,Operations,Consulting,77844.2,External consultant fee
EXP103146,22/06/2025,Operations,Office Supplies,7912.45,Printer ink and paper
EXP103147,22/06/2025,Marketing,Consulting,37739.8,Advisory service payment
EXP103148,22/06/2025,Admin,Office Supplies,6287.75,Stationery purchase
EXP103149,23/06/2025,Finance,Consulting,36431.85,External consultant fee
EXP103150,23/06/2025,Finance,Travel,21466.9,Business trip expense
EXP103151,23/06/2025,Marketing,Travel,17976.7,Domestic travel cost
EXP103152,23/06/2025,Finance,Office Supplies,6759.55,Office furniture acquisition
EXP103153,23/06/2025,Sales,Salaries,125724.55,Salary adjustment expense
EXP103154,23/06/2025,Operations,Utilities,15371.3,Utility service cost
EXP103155,23/06/2025,Finance,Office Supplies,8812.65,Printer ink and paper
EXP103156,23/06/2025,Operations,Travel,23426.9,Client visit travel
EXP103157,23/06/2025,Admin,Salaries,120679.65,Bonus disbursement
EXP103158,23/06/2025,Operations,Travel,12918.15,Client visit travel
EXP103159,23/06/2025,Sales,Consulting,69461.7,Consultancy fee
EXP103160,23/06/2025,HR,Training,9769.9,Professional development training
EXP103161,24/06/2025,Operations,Salaries,111324.5,Overtime payment
EXP103162,24/06/2025,Finance,Travel,20139.35,International travel expense
EXP103163,24/06/2025,HR,Salaries,85268.75,Salary adjustment expense
EXP103164,24/06/2025,Admin,Travel,21770.7,International travel expense
EXP103165,24/06/2025,Operations,Consulting,66550.05,External consultant fee
EXP103166,24/06/2025,HR,Travel,30822.4,International travel expense
EXP103167,24/06/2025,HR,Consulting,40182.45,Advisory service payment
EXP103168,24/06/2025,Sales,Training,12697.3,Professional development training
EXP103169,24/06/2025,Admin,Office Supplies,3970.4,Office furniture acquisition
EXP103170,24/06/2025,Operations,Utilities,11635.75,Water bill payment
EXP103171,24/06/2025,Operations,Utilities,15103.2,Internet service payment
EXP103172,24/06/2025,Finance,Consulting,38080.35,Advisory service payment
EXP103173,24/06/2025,Operations,Salaries,92628.9,Overtime payment
EXP103174,24/06/2025,HR,Office Supplies,5024.95,Office furniture acquisition
EXP103175,24/06/2025,Marketing,Training,15223.95,Online course fee
EXP103176,24/06/2025,Operations,Salaries,115758.65,Salary adjustment expense
EXP103177,24/06/2025,Operations,Office Supplies,10397.1,Printer ink and paper
EXP103178,25/06/2025,Finance,Salaries,86493.05,Bonus disbursement
EXP103179,25/06/2025,Finance,Salaries,104307.7,Bonus disbursement
EXP103180,25/06/2025,Finance,Office Supplies,6094.2,Stationery purchase
EXP103181,25/06/2025,Sales,Travel,19624.85,International travel expense
EXP103182,25/06/2025,Operations,Office Supplies,4583.95,Printer ink and paper
EXP103183,25/06/2025,Operations,Travel,24662.4,Domestic travel cost
EXP103184,25/06/2025,IT,Consulting,55969.55,Consultancy fee
EXP103185,25/06/2025,Operations,Salaries,86378.95,Bonus disbursement
EXP103186,25/06/2025,Sales,Training,11208.05,Employee training session
EXP103187,25/06/2025,Marketing,Travel,15305.85,International travel expense
EXP103188,25/06/2025,IT,Utilities,16003.4,Electricity bill
EXP103189,25/06/2025,Operations,Travel,20323.45,International travel expense
EXP103190,25/06/2025,Finance,Salaries,159134.85,Monthly salary payment
EXP103191,25/06/2025,IT,Training,18279.1,Online course fee
EXP103192,25/06/2025,Operations,Consulting,48221.25,Consulting project expense
EXP103193,25/06/2025,IT,Software,30004.45,Software license fee
EXP103194,25/06/2025,Marketing,Training,43106.35,Employee training session
EXP103195,25/06/2025,Sales,Office Supplies,4715.9,Stationery purchase
EXP103196,25/06/2025,Operations,Utilities,12414.5,Electricity bill
EXP103197,25/06/2025,Admin,Salaries,75369.7,Salary adjustment expense
EXP103198,25/06/2025,IT,Salaries,117028.45,Overtime payment
EXP103199,26/06/2025,IT,Consulting,73879.4,Advisory service payment
EXP103200,26/06/2025,Operations,Office Supplies,5683.65,Office furniture acquisition
EXP103201,26/06/2025,Admin,Consulting,44479.75,Consultancy fee
EXP103202,26/06/2025,IT,Consulting,77969.15,Advisory service payment
EXP103203,26/06/2025,Finance,Office Supplies,6597.85,Office furniture acquisition
EXP103204,26/06/2025,Operations,Office Supplies,6452.95,General office supplies
EXP103205,26/06/2025,Marketing,Training,24203.2,Professional development training
EXP103206,26/06/2025,Admin,Utilities,19132.75,Electricity bill
EXP103207,26/06/2025,Sales,Travel,18080.3,Client visit travel
EXP103208,26/06/2025,HR,Training,23897.65,Professional development training
EXP103209,26/06/2025,Operations,Travel,19804.4,Client visit travel
EXP103210,26/06/2025,IT,Office Supplies,5010.25,General office supplies
EXP103211,26/06/2025,Admin,Office Supplies,6370.7,Office furniture acquisition
EXP103212,26/06/2025,Finance,Salaries,124525.45,Bonus disbursement
EXP103213,26/06/2025,Sales,Office Supplies,8391.6,Office furniture acquisition
EXP103214,27/06/2025,Admin,Office Supplies,8621.2,Office furniture acquisition
EXP103215,27/06/2025,Finance,Office Supplies,10912.3,Stationery purchase
EXP103216,27/06/2025,Admin,Consulting,50701,Consultancy fee
EXP103217,27/06/2025,IT,Utilities,9249.1,Utility service cost
EXP103218,27/06/2025,Admin,Utilities,7540.4,Internet service payment
EXP103219,27/06/2025,Marketing,Marketing,18687.2,Social media promotion
EXP103220,27/06/2025,Admin,Utilities,17424.4,Electricity bill
EXP103221,27/06/2025,HR,Training,26622.05,Online course fee
EXP103222,27/06/2025,Marketing,Marketing,28852.6,Marketing campaign expense
EXP103223,27/06/2025,Sales,Training,21030.45,Online course fee
EXP103224,27/06/2025,Sales,Travel,16722.65,International travel expense
EXP103225,27/06/2025,Sales,Office Supplies,5268.2,Office furniture acquisition
EXP103226,27/06/2025,Sales,Salaries,98707.35,Salary adjustment expense
EXP103227,27/06/2025,Finance,Salaries,81050.9,Bonus disbursement
EXP103228,27/06/2025,Sales,Training,13657,Employee training session
EXP103229,27/06/2025,Operations,Office Supplies,8277.15,General office supplies
EXP103230,27/06/2025,Sales,Travel,23096.15,Client visit travel
EXP103231,27/06/2025,HR,Office Supplies,5567.45,General office supplies
EXP103232,27/06/2025,Operations,Utilities,16341.5,Internet service payment
EXP103233,27/06/2025,HR,Office Supplies,6456.45,Stationery purchase
EXP103234,27/06/2025,Admin,Office Supplies,7808.85,General office supplies
EXP103235,28/06/2025,Admin,Utilities,14189.35,Internet service payment
EXP103236,28/06/2025,Operations,Travel,23369.85,Domestic travel cost
EXP103237,28/06/2025,Operations,Utilities,15569.4,Internet service payment
EXP103238,28/06/2025,IT,Office Supplies,4642.4,Office furniture acquisition
EXP103239,28/06/2025,Operations,Travel,19259.8,Client visit travel
EXP103240,28/06/2025,IT,Software,23264.5,Cloud subscription cost
EXP103241,28/06/2025,Sales,Travel,16264.15,Domestic travel cost
EXP103242,28/06/2025,Sales,Salaries,138886.65,Bonus disbursement
EXP103243,28/06/2025,Admin,Travel,14236.25,Client visit travel
EXP103244,28/06/2025,IT,Office Supplies,6367.55,Stationery purchase
EXP103245,28/06/2025,Finance,Consulting,49943.95,Consulting project expense
EXP103246,28/06/2025,Operations,Utilities,13582.1,Utility service cost
EXP103247,28/06/2025,Finance,Travel,20537.65,Domestic travel cost
EXP103248,28/06/2025,IT,Software,22747.55,Renewal of software license
EXP103249,28/06/2025,Marketing,Office Supplies,8262.8,Office furniture acquisition
EXP103250,28/06/2025,Finance,Office Supplies,5640.95,Stationery purchase
EXP103251,28/06/2025,Finance,Travel,17186.75,Domestic travel cost
EXP103252,28/06/2025,IT,Utilities,15676.15,Utility service cost
EXP103253,28/06/2025,Sales,Salaries,129526.25,Salary adjustment expense
EXP103254,28/06/2025,HR,Salaries,106452.15,Overtime payment
EXP103255,28/06/2025,Operations,Office Supplies,6355.3,General office supplies
EXP103256,29/06/2025,Admin,Consulting,38239.25,Consulting project expense
EXP103257,29/06/2025,Sales,Training,34531.7,Online course fee
EXP103258,29/06/2025,Sales,Office Supplies,7498.4,Stationery purchase
EXP103259,29/06/2025,Admin,Salaries,87996.65,Overtime payment
EXP103260,29/06/2025,IT,Software,30198.35,IT software purchase
EXP103261,29/06/2025,Admin,Travel,18568.55,International travel expense
EXP103262,29/06/2025,Finance,Consulting,55601,External consultant fee
EXP103263,29/06/2025,Marketing,Consulting,25449.55,Consulting project expense
EXP103264,29/06/2025,IT,Training,15860.6,Online course fee
EXP103265,29/06/2025,HR,Salaries,112223.65,Bonus disbursement
EXP103266,29/06/2025,IT,Office Supplies,7019.25,General office supplies
EXP103267,29/06/2025,Finance,Salaries,82807.55,Salary adjustment expense
